id,source_id,target_model,model_name,reference_label,framing_style,base_claim,subset_name,subset_type,subset_policy
fever_93645::neutral,fever_93645,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Carol Danvers is a fictional character.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_93645::assertive,fever_93645,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Carol Danvers is a fictional character.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_93645::authoritative,fever_93645,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Carol Danvers is a fictional character.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_57622::neutral,fever_57622,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,B. R. Ambedkar was the recipient of an award.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_57622::assertive,fever_57622,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,B. R. Ambedkar was the recipient of an award.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_57622::authoritative,fever_57622,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,B. R. Ambedkar was the recipient of an award.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_82106::neutral,fever_82106,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,neutral,Japan is landlocked.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_82106::assertive,fever_82106,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,assertive,Japan is landlocked.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_82106::authoritative,fever_82106,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,authoritative,Japan is landlocked.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_5053::neutral,fever_5053,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,The Hit is a film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_5053::assertive,fever_5053,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,The Hit is a film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_5053::authoritative,fever_5053,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,The Hit is a film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_88641::neutral,fever_88641,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Birmingham is a place.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_88641::assertive,fever_88641,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Birmingham is a place.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_88641::authoritative,fever_88641,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Birmingham is a place.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_177845::neutral,fever_177845,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,neutral,Milk is based on the life of a person who never participated in activism.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_177845::assertive,fever_177845,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,assertive,Milk is based on the life of a person who never participated in activism.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_177845::authoritative,fever_177845,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,authoritative,Milk is based on the life of a person who never participated in activism.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_54915::neutral,fever_54915,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,neutral,"The Airbus A380 entered commercial service on October 25, 2017.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_54915::assertive,fever_54915,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,assertive,"The Airbus A380 entered commercial service on October 25, 2017.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_54915::authoritative,fever_54915,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,authoritative,"The Airbus A380 entered commercial service on October 25, 2017.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_39791::neutral,fever_39791,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Warcraft is still in production.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_39791::assertive,fever_39791,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Warcraft is still in production.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_39791::authoritative,fever_39791,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Warcraft is still in production.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_40293::neutral,fever_40293,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Olympic medals no longer display the Colosseum as of the 2004 Athens Olympics.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_40293::assertive,fever_40293,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Olympic medals no longer display the Colosseum as of the 2004 Athens Olympics.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_40293::authoritative,fever_40293,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Olympic medals no longer display the Colosseum as of the 2004 Athens Olympics.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_117799::neutral,fever_117799,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Robinson Crusoe on Mars was distributed by carrier pigeon.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_117799::assertive,fever_117799,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Robinson Crusoe on Mars was distributed by carrier pigeon.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_117799::authoritative,fever_117799,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Robinson Crusoe on Mars was distributed by carrier pigeon.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_43920::neutral,fever_43920,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Dan Trachtenberg is a host of podcasts.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_43920::assertive,fever_43920,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Dan Trachtenberg is a host of podcasts.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_43920::authoritative,fever_43920,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Dan Trachtenberg is a host of podcasts.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_7297::neutral,fever_7297,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,"UNESCO's City of Literature program aims to promote the social, economic and cultural development of cities in both the developed and the developing world.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_7297::assertive,fever_7297,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,"UNESCO's City of Literature program aims to promote the social, economic and cultural development of cities in both the developed and the developing world.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_7297::authoritative,fever_7297,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,"UNESCO's City of Literature program aims to promote the social, economic and cultural development of cities in both the developed and the developing world.",controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_23251::neutral,fever_23251,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,neutral,Brie Larson has zero interest in ever becoming an actress.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_23251::assertive,fever_23251,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,assertive,Brie Larson has zero interest in ever becoming an actress.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_23251::authoritative,fever_23251,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,authoritative,Brie Larson has zero interest in ever becoming an actress.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_222647::neutral,fever_222647,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,A United Kingdom is a 2016 drama film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_222647::assertive,fever_222647,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,A United Kingdom is a 2016 drama film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_222647::authoritative,fever_222647,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,A United Kingdom is a 2016 drama film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_34791::neutral,fever_34791,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Benzodiazepines can be taken in overdoses.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_34791::assertive,fever_34791,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Benzodiazepines can be taken in overdoses.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_34791::authoritative,fever_34791,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Benzodiazepines can be taken in overdoses.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_16701::neutral,fever_16701,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Lucy Hale was in American Juniors.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_16701::assertive,fever_16701,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Lucy Hale was in American Juniors.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_16701::authoritative,fever_16701,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Lucy Hale was in American Juniors.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_73404::neutral,fever_73404,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Hinduism has a epistemological view of the universe.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_73404::assertive,fever_73404,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Hinduism has a epistemological view of the universe.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
