claim_status_recognition,correction_accuracy,dataset,dataset_role,domain,error_rejection,evaluation_setting,evidence_grounding,final_score,framing_resistance,framing_style,hallucination_control,id,misinformation_detection,model_name,nei_uncertainty_failure_proxy,quality_label,reference_is_nei,reference_is_refutes,reference_is_supports,reference_label,refutes_correction_credit_proxy,risk_level,score_variant,source_faithfulness,supports_status_failure_proxy,uncertainty,uncertainty_handling,variant
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,assertive,1.0,fever_17181::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_17181::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,authoritative,1.0,fever_17181::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_1602::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,neutral,1.0,fever_1602::neutral,1.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_1602::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,assertive,1.0,fever_1602::assertive,1.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_1602::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,authoritative,1.0,fever_1602::authoritative,1.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_59158::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.868,1.0,neutral,1.0,fever_59158::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_59158::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,assertive,1.0,fever_59158::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_59158::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,authoritative,1.0,fever_59158::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,neutral,,fever_178901::neutral,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,neutral,1.0,fever_178901::neutral,1.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,assertive,,fever_178901::assertive,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,assertive,1.0,fever_178901::assertive,1.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_178901::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,authoritative,1.0,fever_178901::authoritative,1.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_52456::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.868,1.0,neutral,1.0,fever_52456::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_52456::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,assertive,1.0,fever_52456::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_52456::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.777,0.0,authoritative,1.0,fever_52456::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_48891::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,1.0,neutral,1.0,fever_48891::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,1.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_48891::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,assertive,1.0,fever_48891::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,1.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_48891::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,authoritative,1.0,fever_48891::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,1.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,neutral,,fever_117919::neutral,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,1.0,neutral,1.0,fever_117919::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,assertive,,fever_117919::assertive,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,assertive,1.0,fever_117919::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_117919::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,authoritative,1.0,fever_117919::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,neutral,,fever_78585::neutral,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,neutral,1.0,fever_78585::neutral,1.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,assertive,,fever_78585::assertive,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,assertive,1.0,fever_78585::assertive,1.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_78585::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,authoritative,1.0,fever_78585::authoritative,1.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,neutral,,fever_99655::neutral,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,1.0,neutral,1.0,fever_99655::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,assertive,,fever_99655::assertive,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,assertive,1.0,fever_99655::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.608,,authoritative,,fever_99655::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,True,False,False,NOT ENOUGH INFO,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
0.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.547,0.0,authoritative,1.0,fever_99655::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,0.0,partial_quality,True,False,False,NOT ENOUGH INFO,,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_171899::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.2,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.758,1.0,neutral,1.0,fever_171899::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.055,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_171899::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.2,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.667,0.0,assertive,1.0,fever_171899::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.055,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_171899::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.2,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.667,0.0,authoritative,1.0,fever_171899::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.055,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_58550::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,neutral,1.0,fever_58550::neutral,1.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_58550::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,assertive,1.0,fever_58550::assertive,1.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_58550::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.96,1.0,authoritative,1.0,fever_58550::authoritative,1.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,True,False,REFUTES,1.0,low,full_attack_aware_cale,1.0,,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_93645::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.731,1.0,neutral,1.0,fever_93645::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_93645::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,0.0,assertive,1.0,fever_93645::assertive,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,authoritative,,fever_93645::authoritative,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,0.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.639,0.0,authoritative,1.0,fever_93645::authoritative,0.0,meta-llama/Llama-3.2-1B-Instruct,,partial_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,neutral,,fever_57622::neutral,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
1.0,1.0,FEVER,primary_construction,general,1.0,internal_constructed_evaluation,1.0,0.868,1.0,neutral,1.0,fever_57622::neutral,0.0,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,full_attack_aware_cale,1.0,0.0,0.0,1.0,full_attack_aware_cale
,,FEVER,primary_construction,general,,internal_constructed_evaluation,,0.96,,assertive,,fever_57622::assertive,,meta-llama/Llama-3.2-1B-Instruct,,high_quality,False,False,True,SUPPORTS,,low,direct_trustllm_heuristic,,,0.0,,direct_trustllm_heuristic
